CTNNA2	catenin (cadherin-associated protein), alpha 2	2p12	protein_coding	21 / 986 (2.13%)	562 / 10,188	21		
DIP2A	DIP2 disco-interacting protein 2 homolog A (Drosophila)	21q22.3	protein_coding	21 / 986 (2.13%)	337 / 10,188	22		
GRIK1	glutamate receptor, ionotropic, kainate 1	21q21.3	protein_coding	21 / 986 (2.13%)	324 / 10,188	22		
MADD	MAP-kinase activating death domain	11p11.2	protein_coding	21 / 986 (2.13%)	315 / 10,188	22		
MRC2	mannose receptor, C type 2	17q23.2	protein_coding	21 / 986 (2.13%)	311 / 10,188	22		
CEP250	centrosomal protein 250kDa	20q11.22	protein_coding	21 / 986 (2.13%)	349 / 10,188	22		
CFTR	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	7q31.2, 7q31.31	protein_coding	21 / 986 (2.13%)	360 / 10,188	24		
PHF20L1	PHD finger protein 20-like 1	8q24.22	protein_coding	21 / 986 (2.13%)	289 / 10,188	22		
PTPRF	protein tyrosine phosphatase, receptor type, F	1p34.2	protein_coding	21 / 986 (2.13%)	389 / 10,188	23		
COL4A4	collagen, type IV, alpha 4	2q36.3	protein_coding	21 / 986 (2.13%)	491 / 10,188	22		
CCNB3	cyclin B3	Xp11.22	protein_coding	21 / 986 (2.13%)	355 / 10,188	25		
CEP170	centrosomal protein 170kDa	1q43	protein_coding	21 / 986 (2.13%)	329 / 10,188	21		
HELZ	helicase with zinc finger	17q24.2	protein_coding	21 / 986 (2.13%)	335 / 10,188	26		
PAPPA	pregnancy-associated plasma protein A, pappalysin 1	9q33.1	protein_coding	21 / 986 (2.13%)	472 / 10,188	22		
ARID2	AT rich interactive domain 2 (ARID, RFX-like)	12q12	protein_coding	21 / 986 (2.13%)	492 / 10,188	24	Cancer Gene Census	
PCDH11X	protocadherin 11 X-linked	Xq21.31	protein_coding	21 / 986 (2.13%)	704 / 10,188	21		
FAM186A	family with sequence similarity 186, member A	12q13.12	protein_coding	21 / 986 (2.13%)	155 / 10,188	27		
AKAP6	A kinase (PRKA) anchor protein 6	14q12	protein_coding	21 / 986 (2.13%)	515 / 10,188	25		
HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	2q32.3	protein_coding	21 / 986 (2.13%)	436 / 10,188	24		
SON	SON DNA binding protein	21q22.11	protein_coding	21 / 986 (2.13%)	364 / 10,188	26		
TRPM2	transient receptor potential cation channel, subfamily M, member 2	21q22.3	protein_coding	21 / 986 (2.13%)	419 / 10,188	22		
IQGAP3	IQ motif containing GTPase activating protein 3	1q22	protein_coding	21 / 986 (2.13%)	307 / 10,188	22		
CNTNAP2	contactin associated protein-like 2	7q35, 7q36.1	protein_coding	21 / 986 (2.13%)	704 / 10,188	22		
SCN1A	sodium channel, voltage gated, type I alpha subunit	2q24.3	protein_coding	21 / 986 (2.13%)	629 / 10,188	23		
KIAA0232	KIAA0232	4p16.1	protein_coding	21 / 986 (2.13%)	249 / 10,188	25		
NBEA	neurobeachin	13q13.3	protein_coding	21 / 986 (2.13%)	603 / 10,188	26		
WNK1	WNK lysine deficient protein kinase 1	12p13.33	protein_coding	21 / 986 (2.13%)	407 / 10,188	24		
ADGRB3	adhesion G protein-coupled receptor B3	6q12, 6q13	protein_coding	21 / 986 (2.13%)	649 / 10,188	24		
NAV1	neuron navigator 1	1q32.1	protein_coding	21 / 986 (2.13%)	350 / 10,188	22		
KCNT2	potassium channel, sodium activated subfamily T, member 2	1q31.3	protein_coding	21 / 986 (2.13%)	478 / 10,188	23		
SPTBN2	spectrin, beta, non-erythrocytic 2	11q13.2	protein_coding	21 / 986 (2.13%)	383 / 10,188	21		
UMODL1	uromodulin-like 1	21q22.3	protein_coding	21 / 986 (2.13%)	323 / 10,188	25		
SCN3A	sodium channel, voltage gated, type III alpha subunit	2q24.3	protein_coding	21 / 986 (2.13%)	560 / 10,188	22		
WDR87	WD repeat domain 87	19q13.13	protein_coding	21 / 986 (2.13%)	245 / 10,188	29		
SZT2	seizure threshold 2 homolog (mouse)	1p34.2	protein_coding	21 / 986 (2.13%)	527 / 10,188	30		
RPGR	retinitis pigmentosa GTPase regulator	Xp11.4	protein_coding	21 / 986 (2.13%)	214 / 10,188	24		
RANBP2	RAN binding protein 2	2q13	protein_coding	21 / 986 (2.13%)	500 / 10,188	25	Cancer Gene Census	
SEC16B	SEC16 homolog B (S. cerevisiae)	1q25.2	protein_coding	21 / 986 (2.13%)	270 / 10,188	23		
ITGAX	integrin, alpha X (complement component 3 receptor 4 subunit)	16p11.2	protein_coding	21 / 986 (2.13%)	391 / 10,188	24		
FCRL5	Fc receptor-like 5	1q23.1	protein_coding	21 / 986 (2.13%)	418 / 10,188	21		
LAMA4	laminin, alpha 4	6q21	protein_coding	21 / 986 (2.13%)	434 / 10,188	24		
ABCA9	ATP-binding cassette, sub-family A (ABC1), member 9	17q24.2	protein_coding	21 / 986 (2.13%)	362 / 10,188	24		
MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1	3p14.1	protein_coding	21 / 986 (2.13%)	396 / 10,188	22		
GCC2	GRIP and coiled-coil domain containing 2	2q12.3	protein_coding	21 / 986 (2.13%)	268 / 10,188	22		
URB1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	21q22.11	protein_coding	21 / 986 (2.13%)	180 / 10,188	22		
SPATA31D1	SPATA31 subfamily D, member 1	9q21.32	protein_coding	21 / 986 (2.13%)	473 / 10,188	23		
NPHP4	nephronophthisis 4	1p36.31	protein_coding	21 / 986 (2.13%)	306 / 10,188	23		
C2orf71	chromosome 2 open reading frame 71	2p23.2	protein_coding	21 / 986 (2.13%)	331 / 10,188	22		
ANXA8	annexin A8	10q11.22	protein_coding	21 / 986 (2.13%)	204 / 10,188	11		
TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	17q23.2, 17q23.3	protein_coding	21 / 986 (2.13%)	323 / 10,188	23		
MYO3A	myosin IIIA	10p12.1	protein_coding	21 / 986 (2.13%)	540 / 10,188	29		
UGGT2	UDP-glucose glycoprotein glucosyltransferase 2	13q32.1	protein_coding	21 / 986 (2.13%)	309 / 10,188	23		
SLC4A4	solute carrier family 4 (sodium bicarbonate cotransporter), member 4	4q13.3	protein_coding	21 / 986 (2.13%)	322 / 10,188	25		
CNTRL	centriolin	9q33.2	protein_coding	20 / 986 (2.03%)	321 / 10,188	26	Cancer Gene Census	
SCN11A	sodium channel, voltage gated, type XI alpha subunit	3p22.2	protein_coding	20 / 986 (2.03%)	545 / 10,188	22		
WWP2	WW domain containing E3 ubiquitin protein ligase 2	16q22.1	protein_coding	20 / 986 (2.03%)	212 / 10,188	21		
NRK	Nik related kinase	Xq22.3	protein_coding	20 / 986 (2.03%)	452 / 10,188	20		
LRRK1	leucine-rich repeat kinase 1	15q26.3	protein_coding	20 / 986 (2.03%)	392 / 10,188	23		
TET2	tet methylcytosine dioxygenase 2	4q24	protein_coding	20 / 986 (2.03%)	374 / 10,188	23	Cancer Gene Census	
RAD54B	RAD54 homolog B (S. cerevisiae)	8q22.1	protein_coding	20 / 986 (2.03%)	175 / 10,188	22		
CAMSAP1	calmodulin regulated spectrin-associated protein 1	9q34.3	protein_coding	20 / 986 (2.03%)	279 / 10,188	26		
GRIN2B	glutamate receptor, ionotropic, N-methyl D-aspartate 2B	12p13.1	protein_coding	20 / 986 (2.03%)	561 / 10,188	20		
EXPH5	exophilin 5	11q22.3	protein_coding	20 / 986 (2.03%)	381 / 10,188	21		
RBFOX1	RNA binding protein, fox-1 homolog (C. elegans) 1	16p13.3	protein_coding	20 / 986 (2.03%)	381 / 10,188	20		
TSHZ2	teashirt zinc finger homeobox 2	20q13.2	protein_coding	20 / 986 (2.03%)	443 / 10,188	20		
DLG1	discs, large homolog 1 (Drosophila)	3q29	protein_coding	20 / 986 (2.03%)	194 / 10,188	22		
DLC1	DLC1 Rho GTPase activating protein	8p22	protein_coding	20 / 986 (2.03%)	457 / 10,188	21		
CDH9	cadherin 9, type 2 (T1-cadherin)	5p14.1	protein_coding	20 / 986 (2.03%)	596 / 10,188	21		
SEC31A	SEC31 homolog A (S. cerevisiae)	4q21.22	protein_coding	20 / 986 (2.03%)	247 / 10,188	19		
NID1	nidogen 1	1q42.3	protein_coding	20 / 986 (2.03%)	335 / 10,188	21		
SPTBN1	spectrin, beta, non-erythrocytic 1	2p16.2	protein_coding	20 / 986 (2.03%)	445 / 10,188	20		
ANO4	anoctamin 4	12q23.1	protein_coding	20 / 986 (2.03%)	418 / 10,188	23		
GOLGA6L9	golgin A6 family-like 9	15q25.2	protein_coding	20 / 986 (2.03%)	136 / 10,188	16		
RB1CC1	RB1-inducible coiled-coil 1	8q11.23	protein_coding	20 / 986 (2.03%)	328 / 10,188	24		
C2CD3	C2 calcium-dependent domain containing 3	11q13.4	protein_coding	20 / 986 (2.03%)	337 / 10,188	21		
WDR44	WD repeat domain 44	Xq24	protein_coding	20 / 986 (2.03%)	237 / 10,188	21		
MYO7B	myosin VIIB	2q14.3	protein_coding	20 / 986 (2.03%)	478 / 10,188	21		
CECR2	cat eye syndrome chromosome region, candidate 2	22q11.1, 22q11.21	protein_coding	20 / 986 (2.03%)	305 / 10,188	23		
TNN	tenascin N	1q25.1	protein_coding	20 / 986 (2.03%)	551 / 10,188	22		
MAP3K4	mitogen-activated protein kinase kinase kinase 4	6q26	protein_coding	20 / 986 (2.03%)	338 / 10,188	21		
ADGB	androglobin	6q24.3	protein_coding	20 / 986 (2.03%)	262 / 10,188	23		
KCNB2	potassium channel, voltage gated Shab related subfamily B, member 2	8q21.11	protein_coding	20 / 986 (2.03%)	514 / 10,188	20		
PTPRT	protein tyrosine phosphatase, receptor type, T	20q12, 20q13.11	protein_coding	20 / 986 (2.03%)	719 / 10,188	23		
TEP1	telomerase-associated protein 1	14q11.2	protein_coding	20 / 986 (2.03%)	416 / 10,188	21		
ADCY10	adenylate cyclase 10 (soluble)	1q24.2	protein_coding	20 / 986 (2.03%)	368 / 10,188	22		
MYH4	myosin, heavy chain 4, skeletal muscle	17p13.1	protein_coding	20 / 986 (2.03%)	613 / 10,188	22		
POGZ	pogo transposable element with ZNF domain	1q21.3	protein_coding	20 / 986 (2.03%)	255 / 10,188	20		
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough	5q31.3	protein_coding	20 / 986 (2.03%)	383 / 10,188	21		
ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif, 20	12q12	protein_coding	20 / 986 (2.03%)	550 / 10,188	24		
ROBO1	roundabout, axon guidance receptor, homolog 1 (Drosophila)	3p12.3	protein_coding	20 / 986 (2.03%)	490 / 10,188	24		
ERBB4	erb-b2 receptor tyrosine kinase 4	2q34	protein_coding	20 / 986 (2.03%)	592 / 10,188	22	Cancer Gene Census	
PCNX	pecanex homolog (Drosophila)	14q24.2	protein_coding	20 / 986 (2.03%)	383 / 10,188	23		
GOLGA6L10	golgin A6 family-like 10	15q25.2	protein_coding	20 / 986 (2.03%)	180 / 10,188	13		
ZSWIM8	zinc finger, SWIM-type containing 8	10q22.2	protein_coding	20 / 986 (2.03%)	295 / 10,188	22		
NLGN4X	neuroligin 4, X-linked	Xp22.32, Xp22.31	protein_coding	20 / 986 (2.03%)	432 / 10,188	19		
NOS1	nitric oxide synthase 1 (neuronal)	12q24.22	protein_coding	20 / 986 (2.03%)	561 / 10,188	23		
TNRC6A	trinucleotide repeat containing 6A	16p12.1	protein_coding	20 / 986 (2.03%)	407 / 10,188	24		
SPAG17	sperm associated antigen 17	1p12	protein_coding	20 / 986 (2.03%)	522 / 10,188	24		
SRGAP2	SLIT-ROBO Rho GTPase activating protein 2	1q32.1	protein_coding	20 / 986 (2.03%)	181 / 10,188	19		
FASN	fatty acid synthase	17q25.3	protein_coding	20 / 986 (2.03%)	349 / 10,188	24		
POLQ	polymerase (DNA directed), theta	3q13.33	protein_coding	20 / 986 (2.03%)	490 / 10,188	20		
PKDREJ	polycystin (PKD) family receptor for egg jelly	22q13.31	protein_coding	20 / 986 (2.03%)	389 / 10,188	32		
CNTLN	centlein, centrosomal protein	9p22.2	protein_coding	20 / 986 (2.03%)	319 / 10,188	21		
ADCY8	adenylate cyclase 8 (brain)	8q24.22	protein_coding	20 / 986 (2.03%)	576 / 10,188	20		
DOCK9	dedicator of cytokinesis 9	13q32.3	protein_coding	20 / 986 (2.03%)	333 / 10,188	24		
SBF2	SET binding factor 2	11p15.4	protein_coding	20 / 986 (2.03%)	321 / 10,188	22		
PDE3A	phosphodiesterase 3A, cGMP-inhibited	12p12.2	protein_coding	20 / 986 (2.03%)	404 / 10,188	21		
CYFIP1	cytoplasmic FMR1 interacting protein 1	15q11.2	protein_coding	20 / 986 (2.03%)	271 / 10,188	20		
NWD1	NACHT and WD repeat domain containing 1	19p13.11	protein_coding	20 / 986 (2.03%)	395 / 10,188	20		
UNC13A	unc-13 homolog A (C. elegans)	19p13.11	protein_coding	20 / 986 (2.03%)	366 / 10,188	21		
TTC28	tetratricopeptide repeat domain 28	22q12.1	protein_coding	20 / 986 (2.03%)	181 / 10,188	23		
LAMB4	laminin, beta 4	7q31.1	protein_coding	20 / 986 (2.03%)	421 / 10,188	21		
COPA	coatomer protein complex, subunit alpha	1q23.2	protein_coding	20 / 986 (2.03%)	298 / 10,188	22		
FBXW7	F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase	4q31.3	protein_coding	20 / 986 (2.03%)	555 / 10,188	19	Cancer Gene Census	
EP400	E1A binding protein p400	12q24.33	protein_coding	20 / 986 (2.03%)	532 / 10,188	20		
TECTA	tectorin alpha	11q23.3	protein_coding	20 / 986 (2.03%)	570 / 10,188	20		
GRID1	glutamate receptor, ionotropic, delta 1	10q23.1, 10q23.2	protein_coding	20 / 986 (2.03%)	448 / 10,188	22		
ATAD2B	ATPase family, AAA domain containing 2B	2p24.1, 2p23.3	protein_coding	20 / 986 (2.03%)	225 / 10,188	22		
PRKG2	protein kinase, cGMP-dependent, type II	4q21.21	protein_coding	20 / 986 (2.03%)	237 / 10,188	20		
SORCS1	sortilin-related VPS10 domain containing receptor 1	10q25.1	protein_coding	20 / 986 (2.03%)	556 / 10,188	21		
DIP2C	DIP2 disco-interacting protein 2 homolog C (Drosophila)	10p15.3	protein_coding	20 / 986 (2.03%)	365 / 10,188	23		
GREB1L	growth regulation by estrogen in breast cancer-like	18q11.1, 18q11.2	protein_coding	20 / 986 (2.03%)	144 / 10,188	21		
SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	19p13.2	protein_coding	20 / 986 (2.03%)	483 / 10,188	20	Cancer Gene Census	
GRM3	glutamate receptor, metabotropic 3	7q21.11, 7q21.12	protein_coding	20 / 986 (2.03%)	512 / 10,188	22		
FBN2	fibrillin 2	5q23.3	protein_coding	20 / 986 (2.03%)	686 / 10,188	24		
FMNL3	formin-like 3	12q13.12	protein_coding	20 / 986 (2.03%)	260 / 10,188	20		
BRINP3	bone morphogenetic protein/retinoic acid inducible neural-specific 3	1q31.1	protein_coding	20 / 986 (2.03%)	569 / 10,188	21		
SHANK1	SH3 and multiple ankyrin repeat domains 1	19q13.33	protein_coding	20 / 986 (2.03%)	413 / 10,188	23		
SDK2	sidekick cell adhesion molecule 2	17q25.1	protein_coding	20 / 986 (2.03%)	434 / 10,188	25		
ZC3H12B	zinc finger CCCH-type containing 12B	Xq11.2, Xq12	protein_coding	20 / 986 (2.03%)	248 / 10,188	18		
ZNFX1	zinc finger, NFX1-type containing 1	20q13.13	protein_coding	20 / 986 (2.03%)	342 / 10,188	23		
TLR4	toll-like receptor 4	9q33.1	protein_coding	20 / 986 (2.03%)	410 / 10,188	23		
ABCA3	ATP-binding cassette, sub-family A (ABC1), member 3	16p13.3	protein_coding	20 / 986 (2.03%)	367 / 10,188	24		
FANCD2	Fanconi anemia, complementation group D2	3p25.3	protein_coding	20 / 986 (2.03%)	300 / 10,188	21	Cancer Gene Census	
ANKRD26	ankyrin repeat domain 26	10p12.1	protein_coding	20 / 986 (2.03%)	316 / 10,188	22		
FNDC1	fibronectin type III domain containing 1	6q25.3	protein_coding	20 / 986 (2.03%)	486 / 10,188	22		
HIVEP3	human immunodeficiency virus type I enhancer binding protein 3	1p34.2	protein_coding	20 / 986 (2.03%)	477 / 10,188	25		
UNC79	unc-79 homolog (C. elegans)	14q32.12	protein_coding	20 / 986 (2.03%)	667 / 10,188	23		
HECTD1	HECT domain containing E3 ubiquitin protein ligase 1	14q12	protein_coding	20 / 986 (2.03%)	343 / 10,188	23		
PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1	7q31.32	protein_coding	20 / 986 (2.03%)	535 / 10,188	22		
CACNA1D	calcium channel, voltage-dependent, L type, alpha 1D subunit	3p21.1	protein_coding	20 / 986 (2.03%)	455 / 10,188	22	Cancer Gene Census	
UNC80	unc-80 homolog (C. elegans)	2q34	protein_coding	20 / 986 (2.03%)	356 / 10,188	21		
OTOF	otoferlin	2p23.3	protein_coding	20 / 986 (2.03%)	488 / 10,188	20		
RIF1	replication timing regulatory factor 1	2q23.3	protein_coding	20 / 986 (2.03%)	382 / 10,188	20		
IGSF1	immunoglobulin superfamily, member 1	Xq26.1, Xq26.2	protein_coding	20 / 986 (2.03%)	449 / 10,188	23		
TBC1D4	TBC1 domain family, member 4	13q22.2	protein_coding	20 / 986 (2.03%)	261 / 10,188	20		
CCDC150	coiled-coil domain containing 150	2q33.1	protein_coding	19 / 986 (1.93%)	247 / 10,188	22		
KIAA0430	KIAA0430	16p13.11	protein_coding	19 / 986 (1.93%)	307 / 10,188	21		
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	12q13.13	protein_coding	19 / 986 (1.93%)	346 / 10,188	19		
UTP20	UTP20, small subunit (SSU) processome component, homolog (yeast)	12q23.2	protein_coding	19 / 986 (1.93%)	400 / 10,188	19		
RTL1	retrotransposon-like 1	14q32.2	protein_coding	19 / 986 (1.93%)	291 / 10,188	23		
EML6	echinoderm microtubule associated protein like 6	2p16.1	protein_coding	19 / 986 (1.93%)	165 / 10,188	21		
CCDC180	coiled-coil domain containing 180	9q22.33	protein_coding	19 / 986 (1.93%)	293 / 10,188	21		
MTUS2	microtubule associated tumor suppressor candidate 2	13q12.3	protein_coding	19 / 986 (1.93%)	525 / 10,188	20		
DNMBP	dynamin binding protein	10q24.2	protein_coding	19 / 986 (1.93%)	268 / 10,188	18		
ATP11C	ATPase, class VI, type 11C	Xq27.1	protein_coding	19 / 986 (1.93%)	297 / 10,188	19		
BCORL1	BCL6 corepressor-like 1	Xq26.1	protein_coding	19 / 986 (1.93%)	413 / 10,188	19		
CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	2p23.3	protein_coding	19 / 986 (1.93%)	376 / 10,188	22		
STAG1	stromal antigen 1	3q22.3	protein_coding	19 / 986 (1.93%)	305 / 10,188	27		
LTBP1	latent transforming growth factor beta binding protein 1	2p22.3	protein_coding	19 / 986 (1.93%)	434 / 10,188	19		
COL4A6	collagen, type IV, alpha 6	Xq22.3	protein_coding	19 / 986 (1.93%)	380 / 10,188	21		
SAMD9	sterile alpha motif domain containing 9	7q21.2	protein_coding	19 / 986 (1.93%)	427 / 10,188	20		
MCTP2	multiple C2 domains, transmembrane 2	15q26.2	protein_coding	19 / 986 (1.93%)	297 / 10,188	19		
COL5A3	collagen, type V, alpha 3	19p13.2	protein_coding	19 / 986 (1.93%)	437 / 10,188	21		
USP32	ubiquitin specific peptidase 32	17q23.1, 17q23.2	protein_coding	19 / 986 (1.93%)	252 / 10,188	22		
ROBO2	roundabout, axon guidance receptor, homolog 2 (Drosophila)	3p12.3	protein_coding	19 / 986 (1.93%)	536 / 10,188	21		
SUCO	SUN domain containing ossification factor	1q24.3	protein_coding	19 / 986 (1.93%)	267 / 10,188	24		
PTCH1	patched 1	9q22.32	protein_coding	19 / 986 (1.93%)	356 / 10,188	21	Cancer Gene Census	
SPTBN4	spectrin, beta, non-erythrocytic 4	19q13.2	protein_coding	19 / 986 (1.93%)	449 / 10,188	20		
CDC42BPB	CDC42 binding protein kinase beta (DMPK-like)	14q32.32	protein_coding	19 / 986 (1.93%)	319 / 10,188	20		
NBPF14	neuroblastoma breakpoint family, member 14	1q21.2	protein_coding	19 / 986 (1.93%)	131 / 10,188	10		
APC	adenomatous polyposis coli	5q22.2	protein_coding	19 / 986 (1.93%)	883 / 10,188	31	Cancer Gene Census	
PKD1L2	polycystic kidney disease 1-like 2 (gene/pseudogene)	16q23.2	polymorphic_pseudogene	19 / 986 (1.93%)	442 / 10,188	20		
TNR	tenascin R	1q25.1	protein_coding	19 / 986 (1.93%)	643 / 10,188	21		
HCFC1	host cell factor C1	Xq28	protein_coding	19 / 986 (1.93%)	350 / 10,188	21		
CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1	22q13.31	protein_coding	19 / 986 (1.93%)	513 / 10,188	21		
SYBU	syntabulin (syntaxin-interacting)	8q23.2	protein_coding	19 / 986 (1.93%)	217 / 10,188	20		
CRYBG3	beta-gamma crystallin domain containing 3	3q11.2	protein_coding	19 / 986 (1.93%)	231 / 10,188	21		
MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	2q11.2	protein_coding	19 / 986 (1.93%)	266 / 10,188	21		
SPEF2	sperm flagellar 2	5p13.2	protein_coding	19 / 986 (1.93%)	506 / 10,188	24		
CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	1q32.1	protein_coding	19 / 986 (1.93%)	514 / 10,188	22		
VCAN	versican	5q14.2, 5q14.3	protein_coding	19 / 986 (1.93%)	660 / 10,188	24		
SYCP2	synaptonemal complex protein 2	20q13.33	protein_coding	19 / 986 (1.93%)	320 / 10,188	20		
TAB3	TGF-beta activated kinase 1/MAP3K7 binding protein 3	Xp21.2	protein_coding	19 / 986 (1.93%)	230 / 10,188	21		
MYO9A	myosin IXA	15q23	protein_coding	19 / 986 (1.93%)	415 / 10,188	22		
CDH10	cadherin 10, type 2 (T2-cadherin)	5p14.2, 5p14.1	protein_coding	19 / 986 (1.93%)	644 / 10,188	20		
C5	complement component 5	9q33.2	protein_coding	19 / 986 (1.93%)	267 / 10,188	22		
ABCA6	ATP-binding cassette, sub-family A (ABC1), member 6	17q24.2, 17q24.3	protein_coding	19 / 986 (1.93%)	330 / 10,188	22		
ACTN2	actinin, alpha 2	1q43	protein_coding	19 / 986 (1.93%)	340 / 10,188	21		
MYH7B	myosin, heavy chain 7B, cardiac muscle, beta	20q11.22	protein_coding	19 / 986 (1.93%)	355 / 10,188	24		
BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB	5q13.2	protein_coding	19 / 986 (1.93%)	374 / 10,188	20		
CCDC88A	coiled-coil domain containing 88A	2p16.1	protein_coding	19 / 986 (1.93%)	316 / 10,188	27		
MED23	mediator complex subunit 23	6q23.2	protein_coding	19 / 986 (1.93%)	260 / 10,188	18		
MROH9	maestro heat-like repeat family member 9	1q24.3	protein_coding	19 / 986 (1.93%)	278 / 10,188	16		
BLM	Bloom syndrome, RecQ helicase-like	15q26.1	protein_coding	19 / 986 (1.93%)	232 / 10,188	24	Cancer Gene Census	
CHD5	chromodomain helicase DNA binding protein 5	1p36.31	protein_coding	19 / 986 (1.93%)	478 / 10,188	20		
DNMT1	DNA (cytosine-5-)-methyltransferase 1	19p13.2	protein_coding	19 / 986 (1.93%)	286 / 10,188	20		
PHIP	pleckstrin homology domain interacting protein	6q14.1	protein_coding	19 / 986 (1.93%)	289 / 10,188	20		
PCDHB7	protocadherin beta 7	5q31.3	protein_coding	19 / 986 (1.93%)	522 / 10,188	22		
THADA	thyroid adenoma associated	2p21	protein_coding	19 / 986 (1.93%)	287 / 10,188	23		
GCN1L1	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)	12q24.23	protein_coding	19 / 986 (1.93%)	444 / 10,188	23		
POTEH	POTE ankyrin domain family, member H	22q11.1	protein_coding	19 / 986 (1.93%)	451 / 10,188	19		
MYT1L	myelin transcription factor 1-like	2p25.3	protein_coding	19 / 986 (1.93%)	520 / 10,188	21		
MAP3K5	mitogen-activated protein kinase kinase kinase 5	6q23.3	protein_coding	19 / 986 (1.93%)	281 / 10,188	22		
ABI3BP	ABI family, member 3 (NESH) binding protein	3q12.2	protein_coding	19 / 986 (1.93%)	304 / 10,188	22		
ADGRL3	adhesion G protein-coupled receptor L3	4q13.1	protein_coding	19 / 986 (1.93%)	560 / 10,188	20		
BRINP1	bone morphogenetic protein/retinoic acid inducible neural-specific 1	9q33.1	protein_coding	19 / 986 (1.93%)	445 / 10,188	19		
CELSR2	cadherin, EGF LAG seven-pass G-type receptor 2	1p13.3	protein_coding	19 / 986 (1.93%)	451 / 10,188	28		
AFF1	AF4/FMR2 family, member 1	4q21.3, 4q22.1	protein_coding	19 / 986 (1.93%)	275 / 10,188	20	Cancer Gene Census	
AIM1	absent in melanoma 1	6q21	protein_coding	19 / 986 (1.93%)	334 / 10,188	21		
LAMA5	laminin, alpha 5	20q13.33	protein_coding	19 / 986 (1.93%)	509 / 10,188	20		
CACNA1G	calcium channel, voltage-dependent, T type, alpha 1G subunit	17q21.33	protein_coding	19 / 986 (1.93%)	478 / 10,188	27		
PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta	1q32.1	protein_coding	19 / 986 (1.93%)	340 / 10,188	23		
PTPRG	protein tyrosine phosphatase, receptor type, G	3p14.2	protein_coding	19 / 986 (1.93%)	338 / 10,188	22		
RIMS1	regulating synaptic membrane exocytosis 1	6q13	protein_coding	19 / 986 (1.93%)	557 / 10,188	24		
PIKFYVE	phosphoinositide kinase, FYVE finger containing	2q34	protein_coding	19 / 986 (1.93%)	386 / 10,188	20		
DGKD	diacylglycerol kinase, delta 130kDa	2q37.1	protein_coding	19 / 986 (1.93%)	271 / 10,188	20		
SPATA31D5P	SPATA31 subfamily D, member 5, pseudogene	9q21.32	transcribed_unprocessed_pseudogene	19 / 986 (1.93%)	374 / 10,188	19		
ZNF318	zinc finger protein 318	6p21.1	protein_coding	19 / 986 (1.93%)	377 / 10,188	20		
COL11A1	collagen, type XI, alpha 1	1p21.1	protein_coding	19 / 986 (1.93%)	828 / 10,188	20		
BCL9	B-cell CLL/lymphoma 9	1q21.2	protein_coding	19 / 986 (1.93%)	328 / 10,188	21	Cancer Gene Census	
ZFP36L1	ZFP36 ring finger protein-like 1	14q24.1	protein_coding	19 / 986 (1.93%)	255 / 10,188	19		
ZP4	zona pellucida glycoprotein 4	1q43	protein_coding	19 / 986 (1.93%)	283 / 10,188	21		
STAB2	stabilin 2	12q23.3	protein_coding	19 / 986 (1.93%)	624 / 10,188	22		
WWC3	WWC family member 3	Xp22.2	protein_coding	19 / 986 (1.93%)	316 / 10,188	19		
ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	5q31.3	protein_coding	19 / 986 (1.93%)	299 / 10,188	19		
DCHS1	dachsous cadherin-related 1	11p15.4	protein_coding	19 / 986 (1.93%)	517 / 10,188	26		
CABIN1	calcineurin binding protein 1	22q11.23	protein_coding	19 / 986 (1.93%)	326 / 10,188	20		
TP53BP1	tumor protein p53 binding protein 1	15q15.3	protein_coding	19 / 986 (1.93%)	342 / 10,188	22		
WSCD2	WSC domain containing 2	12q23.3	protein_coding	19 / 986 (1.93%)	302 / 10,188	21		
SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1	18p11.32	protein_coding	19 / 986 (1.93%)	293 / 10,188	22		
PLXNA3	plexin A3	Xq28	protein_coding	19 / 986 (1.93%)	357 / 10,188	22		
MYO5A	myosin VA (heavy chain 12, myoxin)	15q21.2	protein_coding	18 / 986 (1.83%)	318 / 10,188	19	Cancer Gene Census	
